お仕事No.,応募数 合計
2203514164,0.46990457
2203556194,0.5462552
2203469907,1.5266817
2203516439,1.3982326
2203559877,0.5161736
2203558587,0.9353514
2203556081,0.21978763
2203539792,0.9917636
2203550991,0.9364827
2203539501,0.15784681
2203525758,0.33978328
2203549053,0.6680739
2203531586,1.5136267
2203535877,1.1894403
2203556979,0.5203488
2203559459,0.43160132
2203542731,1.448405
2203559406,0.49115282
2203559615,0.5198807
2203559941,0.9852861
2203506697,1.0132914
2203555403,2.2199652
2203524536,0.2542877
2203554563,0.61569345
2203527460,0.9720264
2203559075,0.25672582
2203503541,0.625765
2203545613,0.48482206
2203527273,1.0713387
2203559744,0.5922785
2203558556,0.95649576
2203513202,0.7862786
2203559899,0.5406673
2203559115,0.25300097
2203559211,0.15253806
2203559482,0.35682905
2203523505,0.22665721
2203506216,0.34451973
2203542350,1.8594642
2203559339,0.70857245
2203522439,1.4520773
2203554486,0.9990659
2203556373,0.64533603
2203556760,0.35335982
2203505364,0.7404882
2203524806,0.9029982
2203557581,0.48458752
2203507681,0.772071
2203551358,0.8082279
2203559367,1.383487
2203508367,2.0738564
2203558431,0.7257022
2203535000,0.5526743
2203533207,0.7149884
2203550112,0.86610967
2203543569,0.9147207
2203559865,-0.04420525
2203537305,0.532054
2203559643,0.47317937
2203553957,0.6939973
2203548372,0.27810547
2203555713,0.6210237
2203537434,0.8852608
2203509817,0.27897528
2203557320,0.9100934
2203542564,0.29863635
2203523823,0.9397884
2203547782,0.8835921
2203558893,0.26333207
2203458790,0.55307966
2203527092,1.1743139
2203519871,0.44791067
2203532497,0.77255094
2203511183,1.9834332
2203554078,1.1885148
2203554460,0.95935094
2203547835,1.0678701
2203550228,0.64680207
2203538439,0.54035634
2203483712,0.83849704
2203556748,0.43693998
2203526613,1.3583882
2203549194,1.0554616
2203528287,0.9292891
2203532110,0.9623833
2203548501,1.3065245
2203549116,1.2346443
2203558575,1.0853064
2203543239,0.78430605
2203523230,0.58391935
2203558050,0.68355435
2203558982,0.15852982
2203551902,0.28673658
2203555570,1.1429758
2203558910,0.9122051
2203558938,1.1964159
2203557198,0.7559345
2203496246,2.46279
2203523813,1.4164418
2203554046,0.30986172
2203505049,1.3986195
2203553237,0.9878465
2203557075,0.8040344
2203556406,0.95754915
2203532048,1.0234514
2203549151,0.9877677
2203545207,1.1074517
2203549069,0.28804785
2203513808,0.7680518
2203469528,1.7671648
2203546408,0.51157147
2203514900,0.2639614
2203541528,0.5915606
2203553753,0.5521109
2203558954,0.28151345
2203559195,0.4204815
2203560058,-0.0036848187
2203554380,0.5293035
2203554766,1.0464182
2203557374,0.75290185
2203557269,0.97769415
2203544974,0.6197133
2203558993,1.0447905
2203518467,0.8911851
2203557913,0.6994622
2203520201,0.7162371
2203486982,0.25490567
2203557018,0.6381721
2203544231,0.92099345
2203557066,0.11784729
2203552598,0.23329622
2203555081,0.3259866
2203555507,0.9572863
2203559928,0.38460937
2203557261,0.5231912
2203558679,0.3910431
2203555702,0.6886421
2203538889,1.2635815
2203558383,0.5905613
2203559646,0.34406465
2203558972,0.52376395
2203556144,0.89643097
2203555831,0.89549446
2203520970,0.48980922
2203539780,1.174073
2203550020,0.743894
2203547057,0.99235886
2203463050,1.1124877
2203555027,0.43153986
2203549402,0.90670234
2203528278,1.1240169
2203535002,1.0282888
2203555445,2.5889251
2203522707,1.1213746
2203559053,1.3369526
2203553655,0.145318
2203506496,1.4123247
2203555003,1.6994127
2203552342,1.2209077
2203558839,0.45757902
2203541284,0.55294573
2203558250,0.7998877
2203559982,0.23854512
2203549888,1.7147076
2203556761,0.24288186
2203550446,0.7271651
2203556496,0.43668503
2203546251,0.8319428
2203524599,2.327317
2203559861,0.3952038
2203525279,1.0738337
2203546181,0.97872996
2203556451,1.6515025
2203556295,0.90026087
2203556473,0.62643313
2203555735,0.14436415
2203534907,1.3539248
2203552513,0.5939131
2203555896,0.5128327
2203529997,0.58343506
2203520119,0.053202093
2203505681,2.2741961
2203497651,1.0268567
2203553229,0.7409668
2203547103,0.1866552
2203531961,0.20432183
2203554645,0.20950419
2203529725,1.3131909
2203517277,0.3551227
2203549163,0.08315092
2203552325,0.4994968
2203559497,0.6904648
2203539539,0.7116989
2203558594,1.1873832
2203554838,2.2420607
2203548116,0.9018384
2203532052,1.171785
2203556972,0.63850486
2203535668,0.14020321
2203522931,1.1515634
2203553691,0.5043088
2203528626,0.7706271
2203553185,0.22965103
2203475161,1.8481644
2203559714,0.5519344
2203540878,0.14145353
2203524528,0.35467264
2203554344,0.6233738
2203535014,-0.0859611
2203538928,0.27424943
2203557932,0.9986124
2203553715,1.4483267
2203554328,-0.3330909
2203557195,1.0818365
2203505378,0.2992177
2203556513,0.31042713
2203512702,0.5374079
2203553378,0.40653783
2203506655,0.56382275
2203558125,1.4332116
2203520326,1.2283986
2203548273,0.8336616
2203513363,0.8332008
2203559959,0.27716005
2203557996,0.6202808
2203548888,0.58178914
2203553977,0.5588861
2203558094,0.35349768
2203558353,0.66956174
2203559601,0.9191415
2203520977,0.4743935
2203554293,0.5751343
2203486542,0.86360323
2203541308,0.2794131
2203554130,0.7247
2203531237,1.6879693
2203552621,0.88649213
2203559914,1.2945597
2203540103,0.39185897
2203527261,0.9481793
2203514679,2.2419882
2203521500,0.72584283
2203499629,0.7331268
2203556821,0.35968423
2203549201,1.0727348
2203547263,0.049324125
2203557553,0.62715626
2203547620,0.36912686
2203553168,0.5452393
2203559943,0.30651534
2203557843,0.3732924
2203557273,1.0127523
2203550609,0.9684763
2203532941,0.3634386
2203511306,0.20713598
2203550145,0.53554785
2203552819,0.45374942
2203553811,0.19204965
2203559471,0.28792873
2203558829,0.2610633
2203540681,1.2544937
2203556912,0.047891736
2203556778,0.541494
2203538907,1.1999941
2203511955,1.0191987
2203530633,0.8142802
2203550674,0.6152933
2203553681,0.396172
2203538266,0.2912441
2203509354,0.34274393
2203556135,0.2715792
2203487614,1.1659198
2203547414,0.35609037
2203512219,0.43918538
2203557407,0.51786566
2203519997,0.94848907
2203559988,0.04664755
2203550355,0.28704932
2203557489,0.26148504
2203537466,0.59016895
2203534778,0.37111196
2203515624,2.2334647
2203495418,0.32344773
2203555310,1.3613923
2203542952,0.5637851
2203548163,0.8550538
2203553680,0.7292577
2203541989,0.8129132
2203482013,0.85573006
2203550200,0.18636432
2203491945,1.2479559
2203551819,0.20638028
2203477830,0.9488822
2203555199,0.5343804
2203542016,1.1328902
2203547049,0.110953
2203552388,0.66230834
2203547021,0.30858177
2203558690,1.2048215
2203519656,0.8398046
2203559989,0.19857481
2203559218,0.39144224
2203531179,0.26856324
2203555578,0.28049803
2203547544,0.95566165
2203550694,0.35986176
2203516170,0.9940658
2203547546,0.5342147
2203510095,0.22775802
2203544019,1.4656514
2203549605,0.33829927
2203526934,0.23689818
2203545494,-0.08220214
2203556676,-0.017440557
2203559489,0.7403342
2203555756,0.36743438
2203529559,2.1375518
2203549174,0.97999567
2203557708,0.75533986
2203558678,1.2619281
2203549940,0.7619312
2203538564,0.28120083
2203558976,0.27894542
2203533429,0.54044306
2203559937,0.15032458
2203554868,0.10405946
2203555231,0.29067957
2203552883,0.83193666
2203548661,0.30972517
2203549689,0.07668188
2203522447,0.47461316
2203532036,0.11069986
2203489112,0.3349865
2203545639,0.2226595
2203536003,1.0910718
2203544653,0.9890517
2203545872,0.5289817
2203555687,0.8896539
2203550837,0.2912866
2203555449,1.3567936
2203558890,0.042345405
2203512949,1.3277104
2203540785,1.0889745
2203543835,0.18164146
2203539017,0.14424339
2203556322,0.29955286
2203554635,1.076679
2203499854,0.2834046
2203557986,0.97243047
2203556134,0.7874652
2203496895,0.27849954
2203558841,1.4281667
2203517183,0.8760673
2203555977,0.09437922
2203554326,0.55864
2203549880,0.8036028
2203559430,0.5104009
2203557942,0.72058845
2203548313,0.39323527
2203542584,1.1943017
2203554438,0.6901145
2203557352,0.40023065
2203558782,0.42626464
2203559496,0.07205394
2203559490,0.7691994
2203518480,0.3055315
2203558113,0.19582257
2203558603,0.86451906
2203552252,0.06610465
2203559284,0.5001919
2203535953,0.6767533
2203557499,0.68466514
2203509078,1.1036938
2203553855,0.41221362
2203560024,-0.045162678
2203528576,0.30902684
2203559183,0.46045098
2203558784,0.09641844
2203555173,-0.038739085
2203556957,2.4883056
2203559249,0.31284952
2203513046,0.67287636
2203548828,0.6442889
2203558340,1.3727722
2203532960,0.7639032
2203526979,0.059524268
2203559929,0.13157672
2203556516,0.53055
2203543330,0.29762387
2203559955,0.69752514
2203540313,0.36296847
2203553308,0.69073176
2203558768,0.44889134
2203544770,0.91189206
2203530566,0.7982695
2203559325,0.06480065
2203529112,0.6696332
2203559994,0.44004926
2203542232,0.9068482
2203464630,0.20455834
2203558215,0.46418193
2203506119,1.061698
2203525682,0.5119654
2203521159,0.07604906
2203475785,1.5598766
2203552319,1.3724928
2203559645,0.0662719
2203473183,1.2115778
2203559045,0.2412808
2203479622,0.7090748
2203557162,0.5249012
2203482114,0.9696679
2203559703,0.73914653
2203557497,0.61577296
2203498524,0.30828193
2203555497,3.6575556
2203557923,0.6213412
2203504202,0.8213291
2203539329,0.50450957
2203559935,0.17193359
2203555200,0.20597157
2203554271,0.7205459
2203537632,0.63912135
2203537586,0.14440349
2203548848,0.870934
2203554428,0.3780092
2203548725,1.0147794
2203559444,0.56514746
2203559175,0.36753237
2203508371,0.5886953
2203559669,0.90627265
2203478670,0.21131006
2203526260,1.1558508
2203554896,0.9462863
2203556096,0.33069146
2203553829,0.596424
2203525993,0.19474527
2203557605,0.32642657
2203559067,0.89607525
2203555365,0.35381
2203508717,0.23517671
2203555975,0.044757783
2203558772,0.038360536
2203559895,0.19121161
2203559008,0.36628973
2203557802,0.26790613
2203559315,0.29993027
2203556515,1.0371745
2203554744,1.5054871
2203555016,0.49445027
2203559415,0.28773755
2203554556,0.18065631
2203538005,0.2445944
2203551368,0.72830325
2203528403,0.30784458
2203547046,-0.05687833
2203535039,0.49524468
2203539333,0.56250584
2203557671,0.59358454
2203559773,0.9009043
2203454651,0.6929498
2203542059,0.25331467
2203542728,1.071382
2203554662,0.30512008
2203547922,0.34825933
2203525290,0.68255293
2203545328,1.2521732
2203554549,0.6028874
2203556052,0.33438626
2203557535,0.39473003
2203555049,0.27197236
2203551731,0.40405267
2203556347,0.13485923
2203559419,0.24113649
2203556172,0.48910618
2203559848,0.32060695
2203544329,0.11508411
2203545558,1.032027
2203559986,0.4831435
2203511015,0.24278009
2203559254,0.108020365
2203527284,0.41929948
2203526383,0.32770258
2203555834,0.1380646
2203553765,0.79561114
2203549762,0.2070427
2203559122,1.0474714
2203527789,0.384871
2203557675,0.21209618
2203559352,0.27886468
2203550384,0.9433075
2203522917,0.43958154
2203546400,0.5075755
2203548825,0.08756265
2203517343,0.1333499
2203547254,0.5992988
2203546728,0.39067304
2203513103,0.759345
2203516496,1.5359836
2203552740,0.058969647
2203524515,1.0129558
2203518288,0.29189172
2203524540,0.3506684
2203557507,0.5046077
2203559245,0.47892737
2203535511,0.31115264
2203551338,0.25759107
2203554677,0.29218352
2203488009,2.40484
2203458559,2.1118364
2203549842,-0.028805017
2203558413,0.96095014
2203552843,0.47704646
2203498842,0.364528
2203553998,0.29347762
2203558152,0.16717115
2203472261,1.252736
2203559622,0.31416154
2203555978,0.394237
2203526995,1.1206846
2203558966,0.44249257
2203555493,0.3452093
2203504931,0.22273505
2203542382,1.1750844
2203557505,0.042756528
2203557806,0.6911053
2203559170,0.22708827
2203511884,0.012518644
2203537277,-0.010291874
2203554091,0.68835306
2203559488,0.30923527
2203559438,0.16352862
2203504248,0.65980136
2203558516,0.36322498
2203546550,0.4281543
2203527135,-0.025316477
2203516776,1.6391584
2203558625,0.07069689
2203531749,0.7129588
2203502245,0.21194693
2203554566,0.2605945
2203559450,0.6780027
2203558759,0.8477826
2203554577,0.23248142
2203501643,0.6026188
2203556571,0.52040815
2203545621,2.3728802
2203537860,1.0269649
2203553242,1.014914
2203504615,0.8311596
2203534781,0.586031
2203552998,0.70434207
2203552955,0.3822372
2203524680,0.21881011
2203543579,0.5153286
2203458546,-0.24304157
2203556140,0.32643095
2203541248,0.30975696
2203520600,1.0837002
2203509713,0.9775407
2203520539,0.68850374
2203547977,0.20409796
2203554742,0.5151636
2203523016,0.10622445
2203530797,0.98146224
2203534322,1.4590201
2203512491,0.27392852
2203527946,0.444131
2203543537,0.49744117
2203542194,1.5655069
2203557619,0.9407106
2203552142,0.18552181
2203546405,0.3361462
2203556403,0.10175568
2203507195,0.32222033
2203506275,0.8243135
2203559099,0.593895
2203531553,0.28180838
2203528912,0.47650895
2203536852,0.4880081
2203532877,0.23812899
2203550069,0.45043868
2203484767,0.088929206
2203555314,1.0699306
2203552663,0.70972836
2203545968,0.12566856
2203552432,0.21540248
2203558920,0.12695357
2203551380,0.08802575
2203558447,0.4660097
2203542614,0.33146417
2203557689,0.3759665
2203525027,0.15017784
2203559677,0.48738852
2203534160,0.481805
2203551658,0.18072864
2203480969,0.25187612
2203558498,0.44325897
2203559624,0.2895826
2203555728,0.6810354
2203551828,0.93233013
2203549390,0.037061483
2203544021,0.53172344
2203549302,0.56739974
2203533690,0.6363387
2203551917,0.20720929
2203552911,0.29025948
2203553972,0.2123225
2203546681,0.6980912
2203547634,0.62947834
2203528921,0.3837482
2203528582,0.38662222
2203504257,0.90318906
2203558531,0.14994997
2203553336,0.89555347
2203550071,0.31404233
2203558349,0.54619956
2203546160,-0.061519206
2203524010,0.7861296
2203557688,0.5750804
2203559033,0.6913389
2203541143,0.23782724
2203545924,1.2822404
2203555757,1.1472085
2203536161,0.3334793
2203528436,0.92804056
2203531707,0.118263245
2203559394,0.4051968
2203521896,0.9706642
2203559609,1.1525705
2203500104,0.30599147
2203556253,0.38600212
2203541885,0.53501976
2203556117,1.3200877
2203556799,0.19832802
2203499027,0.4311796
2203558758,1.3071992
2203549683,0.4797143
2203559275,0.29199028
2203548286,0.08022916
2203558969,0.59731936
2203546961,-0.30811942
2203552421,0.27017024
2203527685,-0.17632544
2203557069,1.3459513
2203557115,0.41666296
2203544027,0.35381925
2203518019,0.25857854
2203560004,0.0130800605
2203558241,0.2618111
2203543339,1.1906562
2203485725,0.4165095
2203552994,0.29036528
2203524157,0.3391928
2203559638,0.18858546
2203552943,0.42957643
2203555685,0.5326105
2203557098,0.31447047
2203554463,0.52742106
2203555014,0.84883666
2203532725,0.5411157
2203559243,0.9489947
2203545616,0.42590955
2203551830,0.5902011
2203552181,0.28539276
2203504372,0.7029455
2203540783,0.15044
2203528232,0.96910924
2203487352,0.6519051
2203528828,0.52729845
2203544755,0.52754647
2203523556,0.6598836
2203510171,0.27706188
2203557733,0.36339366
2203547043,0.038364142
2203543628,0.2834953
2203559383,0.13340175
2203557910,0.5783761
2203536681,0.75955486
2203544146,0.40963572
2203554502,0.34500048
2203555064,0.054612905
2203556737,0.5844641
2203557710,0.89770925
2203547050,-0.20492643
2203531475,0.21576843
2203558783,0.586687
2203557165,0.30848044
2203556639,0.7961051
2203557236,0.21660036
2203559766,0.11534262
2203531720,0.34679163
2203468015,0.47940782
2203559481,0.44034976
2203452010,0.5684999
2203555830,0.103875756
2203537276,0.7470121
2203559516,0.19313937
2203528164,0.23823449
2203535982,0.3095369
2203545031,2.071878
2203536410,0.5968084
2203552639,0.23185566
2203558345,0.4124512
2203560025,0.22012082
2203559312,0.6455435
2203555229,0.14309892
2203550026,0.14975789
2203527950,0.3762133
2203556642,0.46517286
2203474123,0.32668227
2203543629,0.875648
2203555639,0.4163304
2203556762,-0.0047629476
2203546409,0.41971126
2203553735,0.51510626
2203526198,1.0925395
2203559948,0.6760131
2203555916,0.6580575
2203518520,0.12967116
2203493222,0.22271618
2203525125,0.5320281
2203541897,0.8055804
2203512278,0.9804808
2203535554,0.6312924
2203556077,0.22863758
2203556207,0.14165193
2203530803,0.6471465
2203529785,0.9287813
2203553042,0.3030318
2203552257,0.13777131
2203547116,0.80545175
2203502462,0.19680148
2203552790,1.3272719
2203534469,-0.09215087
2203522142,1.0429726
2203528411,0.6127616
2203556795,0.09057975
2203558913,0.4848123
2203549667,0.31546253
2203556635,0.8320809
2203549659,0.29075503
2203547644,0.7122369
2203556720,0.8182542
2203540946,0.67365503
2203541067,0.843189
2203553578,0.12853244
2203505553,0.9184463
2203550716,0.22515947
2203556161,0.393297
2203543626,0.039114684
2203513605,0.98501176
2203558248,0.23009816
2203553277,1.0553355
2203552642,0.33887488
2203554032,0.41775006
2203490579,0.36333126
2203554477,1.0198283
2203553515,0.6182213
2203532214,0.6119014
2203552814,0.50819784
2203534136,1.048721
2203557696,0.13450956
2203554433,0.52224797
2203555693,0.1793989
2203461942,0.3685
2203532677,0.8157034
2203530420,0.20940119
2203532227,1.3988504
2203549998,0.064617604
2203486508,1.0746746
2203557703,0.13450956
2203558347,0.04558167
2203539661,0.76529586
2203557450,0.23241529
2203553516,0.42638037
2203510468,0.5276019
2203553533,-0.0053773522
2203541475,0.18684229
2203513469,0.03519988
2203559120,0.7564236
2203558409,0.6235271
2203559273,1.2522544
2203556281,0.20094165
2203559116,0.75915134
2203557044,0.13756767
2203494515,0.4410089
2203559057,0.13688871
2203534601,0.21296898
2203541463,0.19389924
2203558071,1.0848573
2203537976,0.5299006
2203557247,0.1226424
2203555549,1.2952068
2203559163,-0.14535904
2203534306,0.23707804
2203511479,0.646116
2203558756,0.35966676
2203555720,1.1962128
2203559947,-0.026111484
2203524523,0.9804808
2203528024,0.025889277
2203528844,0.14974552
2203521672,0.24012214
2203556643,1.0583608
2203542635,0.66443
2203558519,0.4861584
2203518537,-0.15453947
2203557289,0.39451423
2203520263,1.2664353
2203549986,0.13272345
2203540992,0.33463186
2203556982,0.10686177
2203500218,0.93074656
2203553953,0.65780497
2203471877,0.34928498
2203498672,0.56386304
2203559991,0.1256707
2203556774,1.3360536
2203511141,0.00514555
2203543344,0.67091745
2203559359,0.749496
2203559303,0.31396928
2203536279,0.33937016
2203543362,0.8106266
2203553922,0.33275446
2203520398,0.07828638
2203548036,0.32802713
2203541816,1.6168344
2203554571,0.24016476
2203473751,0.3624072
2203546684,0.17094553
2203534856,1.2338812
2203557658,0.5821744
2203508952,0.37643772
2203512796,0.16637683
2203554863,0.17488042
2203553233,0.40625778
2203511143,0.7663813
2203508922,0.6986392
2203559583,0.5158981
2203554610,0.4444843
2203542053,0.8946291
2203514263,0.488917
2203551631,0.42852557
2203552574,0.24719763
2203521099,0.19329515
2203545218,0.41255015
2203539685,1.0091323
2203553673,0.66443
2203494130,0.030899256
2203554679,0.76846075
2203545452,0.45911413
2203559479,-0.08342731
2203509969,0.6663862
2203558530,0.53356427
2203559001,0.5552993
2203556590,0.54950124
2203557003,0.62504286
2203519756,0.46956298
2203559291,0.22502646
2203557466,0.31192243
2203551550,0.09437922
2203491918,0.63347626
2203557542,0.40610278
2203512875,1.0572745
2203552645,0.42572886
2203558694,0.38613045
2203524794,0.0341599
2203549695,0.39858156
2203554589,0.42338753
2203548975,0.15015176
2203557445,0.16556498
2203558545,0.02251795
2203558171,0.7989941
2203523114,0.37258795
2203553651,1.6239915
2203520312,0.5826856
2203558462,0.51030666
2203550024,0.10758194
2203560003,0.27129057
2203540059,0.23292387
2203540155,0.15368012
2203552287,0.4595784
2203558578,0.19895253
2203553039,0.41684932
2203517265,0.4488686
2203559916,0.17138305
2203554663,0.44411328
2203532701,0.72187215
2203559484,0.25142318
2203555165,0.18710336
2203559863,0.13060012
2203543568,0.5581655
2203537868,1.4122283
2203555695,0.29091078
2203555083,0.30318385
2203554175,0.4817667
2203532632,0.49405447
2203502281,0.35212767
2203554586,0.33453465
2203504092,0.30456513
2203559568,0.65040135
2203544528,0.535541
2203528260,0.4514089
2203557559,0.4515095
2203553547,0.2347464
2203531345,0.88937116
2203547585,0.53234726
2203534391,0.85056627
2203559961,0.24948362
2203554252,0.07505885
2203546370,0.44241434
2203557634,0.18931589
2203536811,1.5272548
2203514442,0.36086124
2203546191,0.1576359
2203557807,0.1691499
2203521749,1.3923094
2203472822,0.10117859
2203546690,0.40926492
2203531890,0.369913
2203525487,0.5442204
2203495851,0.1951837
2203555017,0.23278263
2203557284,0.38387877
2203535800,0.33380973
2203557548,0.6599673
2203556181,0.7992126
2203558009,0.50731444
2203559872,0.17467466
2203527900,0.60524976
2203549720,0.33629975
2203559621,0.47298872
2203535746,0.26008078
2203559770,0.26788685
2203504007,1.4569294
2203512333,0.27317226
2203545402,1.0879227
2203555915,-0.2288515
2203553376,0.19061375
2203553053,0.4992242
2203558958,0.7272271
2203558948,0.48707062
2203556814,0.2809135
2203555746,0.32992008
2203550245,-0.0774703
2203548540,0.26550618
2203559521,0.17826468
2203555872,0.2532264
2203557914,0.4254781
2203559629,0.20195442
2203553486,0.13072205
2203551903,0.4045675
2203518119,0.57301134
2203546304,1.1794542
2203558908,0.66898733
2203555384,0.72667474
2203548093,0.25579396
2203544794,0.9393154
2203557693,0.58106196
2203541864,0.0001616776
2203524269,0.23729616
2203544840,0.84660393
2203537419,0.117209226
2203551484,0.366806
2203546297,0.5343305
2203529454,0.24197364
2203555206,0.2337257
2203488494,0.24384773
2203446654,0.6980197
2203514688,0.41319382
2203527596,0.42562836
2203532589,0.77093405
2203559049,0.29660535
2203541728,0.77426445
2203529124,0.3977879
2203546360,0.2964478
2203488190,0.581931
2203554359,-0.030542552
2203471831,0.37053764
